 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
617,121.294,255,647.774,697.713,40.998,13.801,11.191,101.327,0.907,14.377,100,1407,1509,112.479,11.452,1.233,0.811,0.954
618,63.375,255,579.092,696.138,33.178,10.972,7.354,65.562,0.723,11.489,100,1265,1508,94.574,8.400,1.492,0.670,0.854
619,90.026,255,742.584,694.314,35.011,12.093,9.478,1.993,0.923,12.335,100,1608,1519,15.068,9.620,1.276,0.784,0.950
620,37.353,255,553.345,692.994,23.257,8.496,5.598,146.859,0.868,8.847,100,1199,1510,158.749,5.844,1.518,0.659,0.906
621,96.741,255,542.490,693.583,36.195,11.574,10.642,125.785,0.928,12.377,100,1173,1506,141.009,10.994,1.088,0.919,0.950
622,43.859,255,689.784,693.072,26.700,9.500,5.878,72.631,0.773,10.655,100,1499,1522,64.537,6.413,1.616,0.619,0.909
623,154.660,255,528.950,693.934,51.345,15.827,12.442,29.455,0.737,17.677,100,1139,1525,31.218,13.743,1.272,0.786,0.893
624,132.835,255,199.825,695.656,49.577,13.961,12.114,117.600,0.679,17.341,100,429,1500,102.200,13.614,1.152,0.868,0.847
625,32.317,255,637.358,690.235,23.303,7.185,5.727,121.287,0.748,8.422,100,1384,1502,135.000,6.413,1.255,0.797,0.865
626,99.259,255,517.550,692.139,38.453,12.085,10.458,88.959,0.844,12.965,100,1123,1500,122.005,10.327,1.156,0.865,0.952
627,54.561,255,408.007,690.468,28.107,9.397,7.393,62.338,0.868,10.088,100,883,1514,39.472,7.785,1.271,0.787,0.917
628,92.964,255,218.417,690.734,39.055,12.082,9.797,86.768,0.766,13.118,100,471,1494,102.095,10.536,1.233,0.811,0.881
629,152.771,255,178.778,690.990,54.473,17.778,10.941,19.601,0.647,18.692,100,371,1521,36.027,12.157,1.625,0.615,0.852
630,104.715,255,257.680,692.413,56.481,20.184,6.606,106.763,0.412,21.955,100,551,1492,113.356,8.344,3.056,0.327,0.726
631,86.668,255,684.157,689.874,44.349,14.125,7.812,72.405,0.554,14.837,100,1493,1491,98.881,9.501,1.808,0.553,0.770
632,84.780,255,591.373,688.768,36.732,11.795,9.152,103.515,0.790,13.316,100,1282,1492,130.815,9.527,1.289,0.776,0.899
633,55.401,255,610.642,686.291,30.744,10.806,6.527,144.152,0.737,11.946,100,1323,1490,147.529,7.487,1.656,0.604,0.893
634,53.932,255,583.697,687.098,28.689,9.719,7.066,91.170,0.823,10.057,100,1269,1509,59.931,6.871,1.375,0.727,0.936
635,101.148,255,348.578,686.966,38.629,12.910,9.976,18.136,0.852,14.223,100,747,1505,14.931,10.536,1.294,0.773,0.929
636,179.212,255,474.525,690.201,59.721,21.320,10.703,150.053,0.631,23.164,100,1016,1497,155.462,12.375,1.992,0.502,0.861
637,97.371,255,853.650,685.952,37.222,12.404,9.995,145.955,0.883,12.965,100,1851,1491,147.995,10.536,1.241,0.806,0.943
638,82.471,255,505.899,686.695,37.713,11.121,9.442,97.514,0.729,12.777,100,1103,1485,104.534,10.536,1.178,0.849,0.885
639,95.272,255,445.532,685.185,36.038,11.681,10.385,123.752,0.922,12.198,100,965,1485,124.287,10.689,1.125,0.889,0.947
640,44.069,255,410.727,682.995,27.570,9.763,5.747,154.041,0.729,10.057,100,888,1484,149.931,6.556,1.699,0.589,0.850
641,117.936,255,145.745,684.859,40.082,13.030,11.524,122.828,0.922,13.597,100,305,1488,147.381,11.677,1.131,0.884,0.953
642,32.527,255,455.469,681.625,22.119,6.980,5.933,166.466,0.835,7.583,100,986,1487,154.983,6.413,1.176,0.850,0.901
643,113.949,255,393.253,684.280,45.376,12.178,11.914,175.183,0.695,13.985,100,848,1483,148.392,12.702,1.022,0.978,0.875
644,168.930,255,203.294,684.296,50.382,16.581,12.972,153.804,0.836,17.789,100,426,1484,145.491,13.743,1.278,0.782,0.945
645,111.431,255,274.416,684.890,45.959,13.647,10.396,113.961,0.663,15.562,100,591,1480,137.386,11.260,1.313,0.762,0.848
646,90.026,255,226.007,683.048,36.686,12.418,9.230,151.664,0.841,13.356,100,480,1484,149.036,9.986,1.345,0.743,0.913
647,110.591,255,160.199,683.677,39.860,13.575,10.373,100.381,0.875,14.377,100,341,1479,112.479,10.536,1.309,0.764,0.951
648,93.593,255,671.571,682.446,36.306,12.515,9.522,151.658,0.892,13.126,100,1454,1481,150.751,9.925,1.314,0.761,0.950
649,31.687,255,266.494,679.125,21.091,7.583,5.321,1.606,0.895,7.828,100,574,1479,159.444,5.497,1.425,0.702,0.926
650,131.996,255,241.470,682.132,42.673,13.991,12.012,140.481,0.911,14.558,100,513,1482,155.854,12.309,1.165,0.859,0.956
651,146.895,255,560.273,682.463,46.561,14.282,13.095,37.813,0.851,15.669,100,1218,1507,74.745,13.487,1.091,0.917,0.919
652,123.812,255,703.897,681.704,43.793,14.188,11.111,102.895,0.811,15.575,100,1530,1473,118.072,11.452,1.277,0.783,0.939
653,86.668,255,816.316,681.142,41.646,12.566,8.782,128.342,0.628,14.551,100,1777,1471,118.179,10.205,1.431,0.699,0.852
654,100.518,255,533.322,679.494,39.814,12.136,10.546,6.205,0.797,12.957,100,1150,1488,8.130,10.766,1.151,0.869,0.890
655,112.480,255,88.842,679.645,44.774,15.868,9.025,54.090,0.705,17.414,100,185,1503,54.638,10.502,1.758,0.569,0.919
656,66.523,255,718.775,678.703,33.178,10.462,8.096,79.868,0.759,11.778,100,1567,1494,76.504,8.704,1.292,0.774,0.876
657,117.306,255,774.328,678.391,40.776,12.601,11.853,24.762,0.887,13.597,100,1676,1476,147.381,11.903,1.063,0.941,0.943
658,107.443,255,177.487,678.460,40.776,13.735,9.960,138.687,0.812,15.562,100,375,1468,132.614,11.013,1.379,0.725,0.925
659,80.163,255,854.658,676.484,34.742,12.237,8.341,162.856,0.835,12.900,100,1852,1473,163.496,9.054,1.467,0.682,0.922
660,108.283,255,607.132,676.702,39.591,12.980,10.622,134.087,0.868,13.962,100,1316,1466,131.009,11.268,1.222,0.818,0.940
661,72.189,255,654.267,675.549,31.346,10.450,8.796,105.052,0.923,11.013,100,1424,1463,106.928,9.162,1.188,0.842,0.941
662,125.910,255,628.682,676.175,41.757,13.066,12.270,124.021,0.907,13.566,100,1358,1472,168.311,12.497,1.065,0.939,0.949
663,66.732,255,205.818,673.106,30.587,10.392,8.176,156.533,0.896,10.927,100,439,1462,146.976,8.704,1.271,0.787,0.945
664,75.126,255,188.114,675.262,33.669,11.719,8.162,100.675,0.833,12.670,100,405,1461,102.529,8.777,1.436,0.697,0.927
665,109.122,255,108.883,674.782,38.786,12.561,11.061,1.357,0.912,13.118,100,223,1475,12.095,10.994,1.136,0.881,0.950
666,111.850,255,832.069,674.083,40.730,14.021,10.157,161.548,0.847,14.666,100,1800,1466,165.530,10.653,1.380,0.724,0.943
667,39.242,255,704.680,671.600,23.460,8.197,6.095,9.064,0.896,8.812,100,1530,1472,27.897,5.955,1.345,0.744,0.949
668,131.366,255,354.300,674.120,43.053,14.585,11.468,142.869,0.891,15.248,100,759,1463,147.265,11.661,1.272,0.786,0.946
669,61.696,255,227.405,671.922,31.346,9.888,7.945,27.162,0.789,10.927,100,490,1477,33.024,8.704,1.245,0.803,0.900
670,119.825,255,449.205,673.786,41.757,14.397,10.597,117.549,0.864,15.068,100,974,1456,109.537,10.858,1.359,0.736,0.934
671,244.266,255,757.009,673.869,70.243,22.155,14.038,4.529,0.622,23.358,100,1627,1463,168.690,15.958,1.578,0.634,0.864
672,152.142,255,512.223,670.200,49.041,17.170,11.282,32.837,0.795,18.047,100,1101,1468,23.962,12.309,1.522,0.657,0.928
673,99.049,255,805.317,668.197,37.759,13.312,9.473,12.339,0.873,13.781,100,1744,1465,15.422,9.620,1.405,0.712,0.949
674,146.266,255,397.078,667.696,52.548,15.042,12.381,172.473,0.666,17.042,100,850,1450,143.746,13.410,1.215,0.823,0.873
675,82.052,255,298.588,666.915,36.195,13.228,7.898,79.088,0.787,13.566,100,650,1472,78.311,8.704,1.675,0.597,0.908
676,90.865,255,180.413,666.705,34.631,11.305,10.233,100.905,0.952,11.910,100,389,1443,112.620,10.078,1.105,0.905,0.960
677,47.846,255,268.170,664.438,25.358,8.189,7.440,20.776,0.935,8.692,100,576,1453,18.435,7.774,1.101,0.909,0.929
678,64.634,255,835.575,664.451,30.430,11.396,7.221,140.369,0.877,11.946,100,1812,1444,147.529,7.450,1.578,0.634,0.948
679,114.998,255,591.056,664.950,43.636,16.571,8.836,7.418,0.759,16.351,100,1273,1454,11.310,9.414,1.875,0.533,0.920
680,79.953,255,533.429,664.405,34.631,13.113,7.763,16.476,0.838,13.190,100,1151,1456,20.323,7.967,1.689,0.592,0.942
681,78.904,255,647.401,665.349,35.122,13.302,7.552,135.076,0.804,13.620,100,1403,1441,132.274,8.385,1.761,0.568,0.926
682,122.972,255,213.606,666.192,41.757,14.523,10.781,125.378,0.886,14.773,100,458,1440,119.745,11.151,1.347,0.742,0.946
683,107.443,255,132.632,665.681,37.916,12.406,11.027,94.415,0.939,12.728,100,283,1441,120.256,10.536,1.125,0.889,0.965
684,159.277,255,556.814,665.165,52.817,18.378,11.035,25.122,0.717,19.004,100,1198,1458,15.376,13.022,1.666,0.600,0.873
685,61.696,255,631.111,663.057,29.134,9.162,8.574,30.987,0.913,9.707,100,1375,1457,70.710,8.746,1.069,0.936,0.938
686,56.869,255,255.148,662.461,28.107,8.689,8.333,157.783,0.905,9.276,100,548,1442,159.775,8.246,1.043,0.959,0.933
687,50.994,255,229.949,661.523,26.274,8.782,7.393,168.760,0.928,9.276,100,493,1440,159.775,7.788,1.188,0.842,0.936
688,61.696,255,108.952,663.487,30.633,11.523,6.817,94.953,0.826,11.910,100,234,1436,112.620,6.871,1.690,0.592,0.941
689,85.619,255,738.241,664.629,36.686,12.788,8.524,93.415,0.799,13.864,100,1608,1435,97.595,9.162,1.500,0.667,0.908
690,160.116,255,478.328,664.315,49.577,17.040,11.964,134.997,0.819,17.317,100,1031,1436,127.476,12.788,1.424,0.702,0.924
691,49.315,255,375.102,660.476,27.079,9.677,6.488,159.569,0.845,10.057,100,809,1436,149.931,6.888,1.491,0.670,0.916
692,48.266,255,276.428,660.911,28.375,11.506,5.341,155.978,0.753,11.480,100,593,1436,151.390,5.663,2.154,0.464,0.902
693,158.647,255,359.611,661.088,50.382,16.839,11.996,179.475,0.785,18.255,100,764,1439,162.474,12.369,1.404,0.712,0.914
694,117.936,255,91.731,661.021,41.535,13.884,10.816,87.578,0.859,14.208,100,195,1429,110.772,11.221,1.284,0.779,0.934
695,76.805,255,245.870,658.760,33.067,11.304,8.651,129.976,0.883,12.024,100,530,1427,130.365,9.394,1.307,0.765,0.936
696,127.379,255,716.723,658.081,44.284,15.190,10.677,165.641,0.816,16.196,100,1548,1428,151.260,11.452,1.423,0.703,0.915
697,102.617,255,654.026,658.397,39.434,13.786,9.477,128.104,0.829,14.311,100,1416,1427,140.194,10.056,1.455,0.687,0.933
698,79.323,255,518.693,657.719,35.881,12.453,8.110,34.248,0.774,13.126,100,1117,1441,29.249,9.070,1.535,0.651,0.896
699,131.576,255,329.162,658.146,43.164,13.956,12.004,33.968,0.887,14.464,100,702,1439,10.954,12.295,1.163,0.860,0.936
700,104.506,255,764.070,657.697,40.082,13.407,9.925,93.138,0.817,14.384,100,1666,1419,99.162,10.536,1.351,0.740,0.927
701,135.563,255,750.713,657.188,45.533,16.129,10.702,130.777,0.822,16.775,100,1625,1423,145.008,11.013,1.507,0.664,0.929
702,121.084,255,619.730,656.327,40.350,12.696,12.143,80.358,0.935,13.221,100,1348,1419,104.036,11.910,1.046,0.956,0.956
703,45.328,255,807.440,653.041,27.348,9.235,6.249,172.714,0.762,10.294,100,1751,1422,159.146,6.871,1.478,0.677,0.880
704,94.013,255,589.010,654.505,35.658,11.911,10.050,172.208,0.929,12.462,100,1273,1425,162.897,10.078,1.185,0.844,0.952
705,61.066,255,796.150,654.054,30.809,9.450,8.228,53.971,0.808,10.005,100,1735,1438,74.055,8.921,1.148,0.871,0.887
706,30.009,255,91.303,651.751,20.332,7.134,5.356,171.457,0.912,7.624,100,192,1419,147.265,5.039,1.332,0.751,0.947
707,69.880,255,686.494,653.076,33.558,12.802,6.950,148.946,0.780,13.356,100,1486,1418,149.036,7.655,1.842,0.543,0.916
708,93.174,255,509.201,653.990,35.723,11.244,10.550,154.804,0.917,12.223,100,1099,1425,167.005,10.365,1.066,0.938,0.939
709,52.672,255,705.678,653.101,30.207,10.738,6.245,100.303,0.725,11.778,100,1540,1413,103.496,6.871,1.719,0.582,0.892
710,64.634,255,560.230,650.814,29.939,10.364,7.941,73.784,0.906,10.889,100,1217,1431,67.751,8.246,1.305,0.766,0.943
711,94.643,255,156.770,651.020,36.686,12.150,9.918,120.516,0.884,12.512,100,334,1410,113.749,10.398,1.225,0.816,0.936
712,93.803,255,834.465,649.789,36.417,12.032,9.926,178.247,0.889,12.859,100,1808,1417,175.914,10.078,1.212,0.825,0.943
713,42.600,255,780.623,647.681,24.867,9.625,5.635,163.399,0.866,9.868,100,1694,1411,158.199,5.955,1.708,0.585,0.942
714,161.585,255,663.017,652.224,54.381,18.007,11.425,93.049,0.687,19.289,100,1448,1402,94.086,12.775,1.576,0.635,0.905
715,103.666,255,533.514,647.716,39.971,12.582,10.491,10.588,0.815,13.190,100,1152,1409,159.677,11.276,1.199,0.834,0.908
716,208.591,255,317.806,649.744,57.999,19.603,13.548,169.349,0.779,20.487,100,672,1412,169.695,13.888,1.447,0.691,0.927
717,103.037,255,232.844,647.223,39.120,12.750,10.290,153.043,0.846,14.348,100,494,1406,163.301,10.365,1.239,0.807,0.928
718,62.955,255,802.668,645.826,32.373,9.548,8.396,55.290,0.755,11.452,100,1749,1424,73.740,8.998,1.137,0.879,0.870
719,116.047,255,135.313,646.843,44.709,13.348,11.070,140.589,0.730,15.027,100,282,1402,127.569,11.910,1.206,0.829,0.901
720,70.090,255,609.315,646.503,34.520,13.502,6.609,106.163,0.739,13.473,100,1326,1397,107.819,6.953,2.043,0.489,0.928
721,246.574,255,174.064,650.648,71.696,21.285,14.750,111.601,0.603,24.018,100,357,1399,145.098,16.650,1.443,0.693,0.832
722,79.533,255,123.968,644.514,33.113,10.983,9.220,153.909,0.912,12.094,100,260,1400,142.696,9.162,1.191,0.840,0.963
723,194.112,255,378.273,648.366,58.379,20.686,11.948,105.581,0.716,21.922,100,820,1391,100.840,13.037,1.731,0.578,0.894
724,42.600,255,864.319,642.949,29.448,11.867,4.571,90.990,0.617,12.859,100,1888,1390,94.086,4.581,2.596,0.385,0.931
725,184.039,255,411.188,645.179,56.213,15.700,14.925,98.783,0.732,18.169,100,886,1391,123.690,15.082,1.052,0.951,0.914
726,97.161,255,105.098,642.652,38.407,12.695,9.745,139.753,0.828,13.666,100,218,1393,140.440,10.575,1.303,0.768,0.926
727,123.392,255,277.712,641.965,40.998,13.265,11.844,170.045,0.922,13.620,100,593,1395,160.346,11.910,1.120,0.893,0.954
728,45.538,255,659.575,639.011,26.006,8.707,6.659,12.448,0.846,9.343,100,1430,1391,168.690,7.173,1.307,0.765,0.910
729,149.623,255,507.687,641.683,48.772,16.048,11.871,166.860,0.790,16.999,100,1091,1396,165.964,12.763,1.352,0.740,0.914
730,169.140,255,851.970,642.334,51.076,17.739,12.140,142.200,0.815,19.478,100,1844,1389,138.814,13.296,1.461,0.684,0.945
731,54.351,255,790.713,638.119,32.799,11.886,5.822,167.874,0.635,13.316,100,1714,1387,153.435,6.853,2.042,0.490,0.838
732,93.803,255,480.195,641.620,37.759,13.399,8.913,110.461,0.827,14.052,100,1042,1386,109.026,9.620,1.503,0.665,0.929
733,107.653,255,588.219,641.294,39.925,14.524,9.437,52.585,0.849,14.666,100,1271,1408,38.660,9.922,1.539,0.650,0.929
734,109.752,255,307.298,640.436,39.657,13.829,10.105,38.477,0.877,13.849,100,663,1411,55.784,10.445,1.369,0.731,0.935
735,101.568,255,686.457,640.919,39.277,12.464,10.376,115.324,0.827,13.293,100,1501,1384,91.975,10.587,1.201,0.832,0.930
736,99.469,255,471.312,640.858,38.407,13.488,9.390,97.644,0.847,13.932,100,1026,1384,99.462,9.391,1.436,0.696,0.926
737,123.182,255,93.791,640.461,41.424,13.131,11.944,97.483,0.902,14.022,100,193,1389,141.633,11.452,1.099,0.910,0.959
738,73.448,255,186.018,639.488,33.872,13.256,7.054,93.545,0.804,13.118,100,403,1382,102.095,7.330,1.879,0.532,0.931
739,142.908,255,769.747,637.530,47.477,16.098,11.303,175.765,0.797,17.244,100,1662,1385,163.009,12.369,1.424,0.702,0.917
740,112.480,255,431.563,637.351,39.545,12.294,11.649,156.778,0.904,13.126,100,928,1386,150.751,11.985,1.055,0.948,0.943
741,240.279,255,253.621,644.471,83.135,20.955,14.600,86.177,0.437,27.820,100,552,1436,72.759,16.960,1.435,0.697,0.741
742,83.311,255,534.479,635.934,39.212,10.500,10.103,142.263,0.681,13.356,100,1151,1381,157.834,10.722,1.039,0.962,0.827
743,139.341,255,367.016,637.770,51.743,16.768,10.580,149.819,0.654,18.888,100,783,1377,129.094,12.309,1.585,0.631,0.882
744,154.450,255,696.483,637.360,49.892,16.459,11.948,124.946,0.780,18.243,100,1505,1380,141.116,12.590,1.378,0.726,0.909
745,90.655,255,215.688,634.198,35.704,11.950,9.659,157.542,0.894,12.835,100,460,1377,145.176,9.620,1.237,0.808,0.959
746,67.992,255,655.689,632.734,31.123,10.778,8.032,18.078,0.882,11.080,100,1421,1387,29.745,8.161,1.342,0.745,0.936
747,223.281,255,818.327,637.576,68.790,23.218,12.245,148.357,0.593,23.124,100,1766,1376,146.310,12.884,1.896,0.527,0.904
748,135.354,255,611.605,632.453,48.818,14.799,11.645,29.126,0.714,16.196,100,1323,1391,28.740,12.827,1.271,0.787,0.886
749,42.180,255,486.203,630.551,24.978,8.452,6.354,96.158,0.850,8.895,100,1060,1386,78.111,6.738,1.330,0.752,0.907
750,77.855,255,447.133,629.493,32.419,10.743,9.227,178.635,0.931,11.155,100,964,1371,160.821,9.162,1.164,0.859,0.951
751,100.309,255,784.791,629.059,38.139,12.180,10.486,111.763,0.867,13.102,100,1705,1362,126.469,10.845,1.162,0.861,0.926
752,125.071,255,320.530,629.752,46.468,15.220,10.463,146.507,0.728,16.719,100,681,1371,170.538,10.903,1.455,0.687,0.884
753,128.009,255,338.331,627.372,43.525,14.063,11.589,150.223,0.849,15.669,100,726,1357,142.125,11.769,1.213,0.824,0.934
754,93.174,255,696.773,625.560,39.323,12.588,9.424,7.839,0.757,13.126,100,1508,1371,29.249,10.807,1.336,0.749,0.889
755,66.103,255,182.641,624.562,30.587,10.316,8.158,118.429,0.888,11.184,100,392,1352,124.992,8.704,1.265,0.791,0.938
756,39.872,255,295.837,624.373,28.107,8.436,6.018,51.536,0.634,10.694,100,636,1367,43.264,7.126,1.402,0.713,0.870
757,68.201,255,302.863,623.319,31.123,10.643,8.159,68.767,0.885,11.314,100,654,1372,58.241,8.246,1.304,0.767,0.949
758,154.240,255,387.905,625.362,48.772,16.978,11.567,143.381,0.815,17.918,100,831,1356,147.529,11.833,1.468,0.681,0.938
759,101.358,255,327.457,622.935,39.388,12.637,10.212,123.042,0.821,13.666,100,701,1354,140.440,10.365,1.237,0.808,0.928
760,124.232,255,138.507,623.323,53.307,14.876,10.633,153.734,0.549,18.415,100,283,1355,174.289,12.287,1.399,0.715,0.780
761,50.574,255,739.957,620.253,26.274,9.221,6.984,144.784,0.921,9.664,100,1606,1349,148.570,7.170,1.320,0.757,0.938
762,121.084,255,549.598,621.366,42.896,12.908,11.944,94.489,0.827,14.558,100,1197,1340,102.724,12.159,1.081,0.925,0.917
763,99.469,255,802.514,618.915,41.267,11.927,10.618,139.416,0.734,13.620,100,1742,1341,137.726,11.350,1.123,0.890,0.882
764,32.317,255,518.798,616.997,22.924,8.592,4.789,73.414,0.773,9.023,100,1128,1356,66.038,5.444,1.794,0.557,0.880
765,83.311,255,171.540,618.018,33.715,10.619,9.989,110.079,0.921,11.184,100,366,1340,124.992,10.078,1.063,0.941,0.947
766,74.287,255,792.681,616.706,33.558,9.876,9.577,17.720,0.829,11.268,100,1720,1350,26.565,10.038,1.031,0.970,0.908
767,59.807,255,492.698,617.184,32.641,11.221,6.786,105.443,0.705,11.742,100,1071,1336,110.556,7.780,1.653,0.605,0.864
768,117.306,255,290.012,617.633,44.126,14.934,10.001,160.537,0.757,16.606,100,618,1336,155.556,10.653,1.493,0.670,0.922
769,174.386,255,396.872,618.650,55.297,18.128,12.248,113.097,0.717,20.512,100,857,1334,113.703,13.749,1.480,0.676,0.921
770,170.818,255,264.918,617.716,56.370,17.183,12.657,168.910,0.676,20.281,100,553,1343,161.565,14.110,1.358,0.737,0.860
771,85.199,255,623.267,616.260,35.816,12.280,8.833,91.677,0.835,12.462,100,1356,1359,72.897,8.934,1.390,0.719,0.927
772,77.645,255,107.651,616.858,39.009,13.961,7.081,125.833,0.641,14.957,100,224,1338,139.970,8.195,1.971,0.507,0.846
773,108.703,255,572.219,615.756,38.786,12.727,10.875,129.629,0.908,13.356,100,1244,1331,112.166,11.452,1.170,0.855,0.945
774,54.141,255,830.591,613.625,29.023,9.059,7.609,161.508,0.808,9.804,100,1805,1332,142.595,7.990,1.191,0.840,0.913
775,150.673,255,534.645,615.339,48.013,17.321,11.076,145.759,0.821,18.169,100,1150,1331,146.310,11.816,1.564,0.639,0.940
776,136.403,255,607.160,614.785,47.477,15.740,11.034,168.343,0.760,16.196,100,1308,1342,171.870,11.910,1.426,0.701,0.906
777,123.182,255,704.370,615.058,42.785,14.537,10.789,130.284,0.846,15.173,100,1530,1327,118.887,11.013,1.347,0.742,0.931
778,117.936,255,245.885,613.795,40.952,13.657,10.995,141.311,0.884,13.955,100,523,1335,156.801,11.086,1.242,0.805,0.934
779,92.754,255,153.966,613.095,36.954,11.900,9.925,83.180,0.854,12.604,100,331,1325,109.093,10.261,1.199,0.834,0.917
780,100.938,255,651.236,611.955,39.258,13.316,9.652,166.970,0.823,14.666,100,1409,1324,141.340,9.659,1.380,0.725,0.946
781,61.486,255,508.476,612.948,33.178,12.730,6.150,78.269,0.702,12.900,100,1109,1352,83.884,6.843,2.070,0.483,0.897
782,66.103,255,288.815,609.585,34.252,13.685,6.150,166.804,0.708,13.781,100,617,1326,158.552,6.614,2.225,0.449,0.895
783,103.666,255,130.704,612.498,43.525,15.665,8.426,87.998,0.688,15.743,100,277,1321,98.366,8.685,1.859,0.538,0.897
784,78.904,255,784.574,609.320,33.826,11.874,8.461,155.271,0.867,12.172,100,1700,1326,160.201,8.809,1.403,0.713,0.932
785,122.343,255,220.536,611.446,40.730,13.122,11.871,105.358,0.927,13.566,100,478,1320,101.689,11.910,1.105,0.905,0.957
786,108.912,255,461.715,609.428,39.657,13.511,10.264,158.621,0.870,14.223,100,992,1328,165.069,10.653,1.316,0.760,0.947
787,169.349,255,371.584,609.539,58.628,17.966,12.002,159.451,0.619,20.512,100,789,1321,156.297,13.285,1.497,0.668,0.891
788,142.279,255,637.253,608.818,52.483,17.131,10.575,169.011,0.649,18.255,100,1370,1336,17.526,11.344,1.620,0.617,0.874
789,106.394,255,731.541,608.831,41.980,12.472,10.861,34.424,0.759,13.356,100,1583,1328,174.094,11.337,1.148,0.871,0.907
790,54.771,255,696.162,606.964,28.218,9.015,7.736,88.485,0.864,9.444,100,1518,1315,104.036,8.385,1.165,0.858,0.913
791,122.553,255,544.412,606.937,40.998,14.269,10.936,8.490,0.916,14.666,100,1173,1329,14.470,10.994,1.305,0.766,0.957
792,61.906,255,504.759,605.867,31.123,11.711,6.730,59.005,0.803,12.579,100,1096,1335,56.889,7.284,1.740,0.575,0.935
