 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
246,303.234,0.000,347.478,168.250,64.838,21.153,18.252,139.539,0.906,21.729,0.000,745,348,124.695,18.643,1.159,0.863,0.969
247,188.865,0.000,379.381,166.403,51.900,16.922,14.211,145.278,0.881,16.956,0.000,814,351,128.418,14.293,1.191,0.840,0.953
248,285.607,0.000,115.864,168.566,62.247,19.843,18.326,116.400,0.926,20.456,0.000,241,349,124.046,18.324,1.083,0.924,0.973
249,169.979,0.000,849.598,167.604,48.550,15.782,13.713,79.262,0.906,16.235,0.000,1849,383,73.610,13.907,1.151,0.869,0.957
250,315.405,0.000,715.265,171.164,66.782,21.522,18.659,150.151,0.889,22.465,0.000,1538,365,159.717,18.848,1.153,0.867,0.966
251,233.144,0.000,821.971,168.801,56.370,19.191,15.468,160.421,0.922,19.847,0.000,1774,360,161.147,15.575,1.241,0.806,0.971
252,157.598,0.000,136.663,169.069,47.523,15.925,12.600,135.084,0.877,16.675,0.000,283,358,142.815,12.907,1.264,0.791,0.955
253,301.765,0.177,150.106,171.367,67.365,24.552,15.649,155.137,0.836,25.062,0.070,305,358,149.216,15.980,1.569,0.637,0.958
254,198.519,0.000,260.062,170.768,51.947,16.784,15.060,130.130,0.924,17.244,0.000,556,358,129.611,15.224,1.114,0.897,0.969
255,385.915,0.139,653.381,175.959,74.870,25.275,19.441,107.846,0.865,25.889,0.054,1421,355,103.299,20.156,1.300,0.769,0.962
256,155.080,0.000,294.729,169.919,45.959,15.629,12.634,161.451,0.923,16.086,0.000,627,365,160.017,12.827,1.237,0.808,0.965
257,223.281,0.000,407.845,173.338,56.102,18.952,15.000,68.177,0.891,19.267,0.000,884,399,71.996,15.365,1.263,0.791,0.961
258,487.902,1.755,495.027,179.138,86.087,29.943,20.747,115.179,0.827,30.641,0.688,1065,361,121.551,21.614,1.443,0.693,0.961
259,346.043,0.000,701.870,173.997,70.067,22.600,19.495,174.708,0.886,23.555,0.000,1507,375,166.504,19.093,1.159,0.863,0.965
260,260.005,0.412,642.957,174.796,61.756,21.189,15.624,99.831,0.857,21.117,0.161,1399,360,102.529,16.033,1.356,0.737,0.962
261,236.921,0.226,390.784,176.123,58.739,20.436,14.761,105.835,0.863,21.152,0.089,847,364,107.650,15.088,1.385,0.722,0.964
262,275.744,0.194,398.139,177.308,64.884,21.352,16.443,92.869,0.823,21.778,0.076,858,410,75.379,16.491,1.299,0.770,0.951
263,309.110,0.000,687.964,177.402,66.023,21.593,18.227,171.135,0.891,22.164,0.000,1478,381,161.940,18.324,1.185,0.844,0.966
264,186.767,0.287,206.627,176.087,50.382,16.227,14.655,139.119,0.925,16.675,0.112,440,370,127.185,14.900,1.107,0.903,0.966
265,323.799,0.000,606.887,178.429,69.327,22.860,18.035,147.979,0.847,24.049,0.000,1300,380,162.255,19.111,1.268,0.789,0.953
266,180.891,0.000,293.326,176.593,50.762,17.414,13.226,137.209,0.882,17.683,0.000,628,371,126.573,13.701,1.317,0.760,0.954
267,294.630,0.545,634.183,178.712,63.922,20.774,18.058,134.305,0.906,21.256,0.214,1372,371,127.117,18.438,1.150,0.869,0.968
268,139.551,0.383,84.198,177.914,44.552,16.046,11.073,89.990,0.884,16.001,0.150,180,371,103.241,10.994,1.449,0.690,0.960
269,418.652,0.128,359.597,181.403,80.210,26.129,20.401,162.768,0.818,28.157,0.050,756,387,158.025,21.530,1.281,0.781,0.952
270,188.026,0.854,558.664,176.626,50.697,16.081,14.887,173.996,0.919,16.775,0.335,1204,374,145.008,14.201,1.080,0.926,0.974
271,346.673,0.000,598.360,184.024,72.835,27.104,16.285,123.156,0.821,26.711,0.000,1296,376,112.166,16.544,1.664,0.601,0.959
272,174.176,0.307,237.013,179.432,49.401,16.791,13.208,0.820,0.897,16.844,0.120,501,385,157.620,12.827,1.271,0.787,0.966
273,139.970,0.000,273.697,179.111,43.479,14.146,12.599,146.993,0.930,14.486,0.000,589,378,124.695,12.827,1.123,0.891,0.965
274,374.793,0.143,176.512,186.075,74.334,26.543,17.978,123.274,0.852,26.573,0.056,368,383,125.882,18.227,1.476,0.677,0.961
275,213.838,0.000,373.159,182.498,55.075,16.794,16.212,130.707,0.886,18.070,0.000,797,389,149.534,16.221,1.036,0.965,0.961
276,208.801,0.256,582.864,182.011,54.270,17.787,14.947,160.983,0.891,18.335,0.101,1253,392,167.005,14.955,1.190,0.840,0.962
277,265.251,0.000,159.498,184.885,60.637,19.006,17.769,96.323,0.907,19.999,0.000,340,384,110.095,18.140,1.070,0.935,0.965
278,173.127,0.000,197.255,183.081,50.271,15.669,14.068,14.918,0.861,16.248,0.000,415,411,40.426,14.201,1.114,0.898,0.958
279,368.707,1.451,340.865,186.116,71.094,22.616,20.758,137.401,0.917,23.273,0.569,723,392,143.807,21.055,1.090,0.918,0.974
280,214.887,0.000,423.627,185.317,54.270,17.399,15.725,121.144,0.917,17.918,0.000,915,388,122.471,15.872,1.106,0.904,0.966
281,260.844,0.000,303.573,186.730,60.035,19.649,16.902,93.319,0.909,20.125,0.000,659,430,78.179,16.491,1.163,0.860,0.971
282,221.602,0.000,413.875,186.583,55.834,17.536,16.089,90.415,0.893,18.563,0.000,899,387,105.751,16.491,1.090,0.917,0.958
283,274.484,0.000,460.892,187.008,62.044,22.080,15.828,135.026,0.896,21.993,0.000,986,395,144.324,15.548,1.395,0.717,0.969
284,247.204,0.000,517.625,186.365,59.341,19.710,15.969,177.476,0.882,20.487,0.000,1107,403,169.695,16.491,1.234,0.810,0.958
285,177.534,0.603,238.341,185.377,50.049,16.656,13.572,169.393,0.891,17.287,0.236,503,395,147.995,13.285,1.227,0.815,0.966
286,296.099,0.181,90.225,189.464,64.302,20.581,18.318,120.519,0.900,21.589,0.071,189,392,107.281,18.782,1.124,0.890,0.966
287,253.499,0.000,124.703,188.610,58.582,18.716,17.246,128.279,0.928,19.185,0.000,261,394,123.311,17.414,1.085,0.921,0.971
288,264.831,0.000,590.929,190.024,60.794,20.531,16.424,109.582,0.900,21.018,0.000,1283,393,110.410,16.745,1.250,0.800,0.966
289,226.848,0.000,103.646,188.951,56.527,17.370,16.628,29.581,0.892,18.551,0.000,217,431,57.095,16.634,1.045,0.957,0.959
290,261.474,0.000,167.890,191.578,61.933,20.151,16.521,108.040,0.857,21.152,0.000,360,396,107.650,17.209,1.220,0.820,0.951
291,299.037,0.000,823.088,191.058,65.107,22.209,17.144,172.538,0.887,22.781,0.000,1772,410,164.846,17.408,1.295,0.772,0.970
292,329.675,1.948,578.831,194.253,67.318,22.568,18.600,110.450,0.914,23.327,0.764,1253,400,109.502,18.782,1.213,0.824,0.975
293,286.866,0.000,197.857,194.857,64.616,23.604,15.474,108.344,0.863,24.075,0.000,420,401,111.194,16.021,1.525,0.656,0.972
294,160.745,0.000,707.543,190.987,46.607,14.774,13.853,68.911,0.930,15.124,0.000,1531,426,35.134,13.743,1.066,0.938,0.965
295,267.559,0.000,680.533,193.225,61.239,19.922,17.100,144.043,0.897,20.332,0.000,1463,417,165.651,16.784,1.165,0.858,0.963
296,264.831,0.000,784.889,192.409,62.247,21.313,15.821,166.168,0.859,22.164,0.000,1691,412,161.940,16.491,1.347,0.742,0.960
297,169.349,0.000,691.888,191.186,48.171,16.937,12.731,25.346,0.917,17.444,0.000,1493,425,23.199,13.281,1.330,0.752,0.970
298,286.866,0.000,443.498,194.850,63.385,20.045,18.222,178.749,0.897,20.573,0.000,946,420,168.440,18.324,1.100,0.909,0.967
299,280.780,0.000,732.874,195.877,62.293,20.316,17.597,118.180,0.909,21.177,0.000,1586,410,128.853,17.408,1.155,0.866,0.975
300,194.741,0.000,476.412,195.100,51.789,17.860,13.883,141.584,0.912,18.169,0.000,1024,414,146.310,13.929,1.286,0.777,0.967
301,154.870,0.000,487.845,194.297,45.579,14.601,13.505,136.422,0.937,15.124,0.000,1055,411,125.134,13.743,1.081,0.925,0.969
302,288.754,0.000,743.858,197.789,63.589,20.314,18.098,143.552,0.897,21.623,0.000,1606,415,143.616,18.619,1.122,0.891,0.973
303,191.384,0.000,190.586,197.778,51.567,17.227,14.145,109.680,0.904,17.534,0.000,410,414,109.855,14.177,1.218,0.821,0.964
304,180.471,0.000,321.858,197.268,49.466,16.263,14.129,137.977,0.927,16.675,0.000,692,416,127.185,14.253,1.151,0.869,0.967
305,320.442,0.000,674.298,201.067,66.893,22.799,17.896,140.285,0.900,23.273,0.000,1452,424,143.807,17.816,1.274,0.785,0.972
306,208.382,0.000,86.331,198.899,53.557,16.919,15.682,146.417,0.913,17.889,0.000,175,419,129.806,15.575,1.079,0.927,0.974
307,258.326,0.000,468.908,200.198,62.849,22.391,14.689,151.565,0.822,22.390,0.000,1004,421,149.237,15.365,1.524,0.656,0.940
308,350.031,0.000,635.463,200.554,72.390,22.620,19.703,7.640,0.839,23.913,0.000,1362,442,20.171,19.643,1.148,0.871,0.955
309,289.594,0.000,503.651,200.792,63.431,20.034,18.405,154.695,0.904,20.716,0.000,1087,420,125.096,18.198,1.089,0.919,0.970
310,291.902,0.000,831.024,200.634,64.459,21.764,17.077,5.510,0.883,22.112,0.000,1791,443,13.173,17.408,1.274,0.785,0.968
311,203.555,0.000,253.169,202.116,55.297,19.402,13.358,125.912,0.837,19.957,0.000,541,423,121.866,14.117,1.452,0.689,0.940
312,350.660,1.984,538.443,203.279,71.428,22.248,20.068,87.266,0.864,23.666,0.778,1169,471,75.426,20.762,1.109,0.902,0.951
313,235.662,0.000,606.321,202.592,58.091,19.966,15.028,118.547,0.878,20.837,0.000,1312,422,123.341,16.033,1.329,0.753,0.964
314,145.426,0.000,242.308,200.356,45.043,14.678,12.615,22.083,0.901,14.922,0.000,514,444,17.879,12.748,1.164,0.859,0.960
315,181.731,0.000,350.316,202.186,50.003,16.308,14.188,94.292,0.913,16.949,0.000,760,423,108.925,14.201,1.149,0.870,0.967
316,302.185,1.062,554.592,206.017,64.570,20.186,19.060,100.152,0.911,20.892,0.417,1204,428,105.255,19.240,1.059,0.944,0.967
317,306.592,0.000,567.855,205.284,66.782,22.093,17.669,171.366,0.864,23.223,0.000,1217,439,165.141,17.870,1.250,0.800,0.955
318,214.257,0.000,715.301,204.635,53.668,17.484,15.603,96.806,0.935,17.965,0.000,1555,428,109.359,15.117,1.121,0.892,0.974
319,141.859,0.000,377.384,204.101,44.395,14.844,12.168,63.070,0.904,15.124,0.000,814,459,54.866,12.497,1.220,0.820,0.957
320,169.140,0.000,392.274,204.749,47.902,14.976,14.380,143.002,0.926,15.501,0.000,842,438,145.840,14.576,1.041,0.960,0.964
321,188.446,0.000,660.567,204.528,51.030,17.591,13.639,157.406,0.909,18.122,0.000,1424,438,159.274,13.931,1.290,0.775,0.967
322,202.925,0.000,852.942,206.028,52.594,16.688,15.482,137.346,0.922,17.153,0.000,1852,434,124.114,15.775,1.078,0.928,0.968
323,167.461,0.000,245.199,205.550,48.439,15.261,13.971,6.165,0.897,15.823,0.000,518,443,157.891,14.196,1.092,0.915,0.960
324,314.566,0.000,780.532,208.087,65.866,21.555,18.581,152.810,0.911,21.898,0.000,1681,448,164.219,18.887,1.160,0.862,0.970
325,185.718,0.000,341.338,206.559,49.735,15.810,14.956,96.618,0.944,16.370,0.000,739,434,107.928,14.659,1.057,0.946,0.971
326,269.238,0.000,362.791,208.603,60.683,20.384,16.817,118.922,0.919,20.978,0.000,780,436,121.608,17.209,1.212,0.825,0.973
327,202.086,0.265,196.390,207.522,52.483,17.090,15.055,114.820,0.922,17.789,0.104,417,438,124.509,15.117,1.135,0.881,0.971
328,257.696,0.000,696.696,209.210,60.415,19.491,16.834,50.841,0.887,20.114,0.000,1510,476,59.931,17.152,1.158,0.864,0.956
329,264.831,0.000,150.647,208.808,60.303,19.205,17.558,6.787,0.915,19.703,0.000,309,448,162.408,17.408,1.094,0.914,0.972
330,248.463,0.000,500.005,209.449,60.415,19.989,15.826,159.097,0.855,20.203,0.000,1072,446,147.031,15.890,1.263,0.792,0.945
331,217.825,0.000,746.581,207.944,55.343,17.850,15.538,15.732,0.894,18.427,0.000,1615,467,34.875,15.575,1.149,0.870,0.964
332,143.748,0.000,821.309,208.758,44.015,14.345,12.759,118.482,0.932,14.865,0.000,1784,442,123.690,12.827,1.124,0.889,0.967
333,230.416,1.858,107.021,211.491,55.945,17.528,16.738,154.898,0.925,18.151,0.729,214,466,10.176,16.520,1.047,0.955,0.968
334,206.913,0.000,413.037,210.920,54.001,17.568,14.996,124.910,0.892,18.053,0.000,889,446,125.707,15.103,1.172,0.854,0.955
335,272.596,0.000,263.653,214.704,63.811,20.313,17.086,52.358,0.841,21.472,0.000,561,485,56.310,18.112,1.189,0.841,0.943
336,207.752,0.000,89.076,212.649,53.242,17.024,15.538,78.709,0.921,17.558,0.000,189,483,74.876,15.575,1.096,0.913,0.967
337,228.317,0.469,283.169,213.388,55.880,18.217,15.957,139.044,0.919,18.965,0.184,604,450,127.147,16.491,1.142,0.876,0.971
338,321.911,0.000,138.170,217.839,68.994,22.761,18.008,122.942,0.850,24.205,0.000,287,451,119.476,19.111,1.264,0.791,0.958
339,338.699,0.474,451.434,216.899,71.409,24.289,17.755,145.263,0.835,25.690,0.186,965,456,140.064,18.425,1.368,0.731,0.955
340,299.247,0.000,422.558,216.734,64.570,20.543,18.547,127.231,0.902,21.354,0.000,905,457,144.605,18.787,1.108,0.903,0.963
341,255.178,0.419,545.561,215.220,61.331,21.115,15.387,168.745,0.853,21.022,0.164,1169,466,168.690,15.577,1.372,0.729,0.952
342,355.487,0.151,805.262,217.265,71.206,24.217,18.690,141.639,0.881,24.775,0.059,1735,459,146.310,19.435,1.296,0.772,0.965
343,304.703,0.351,116.594,218.353,65.486,20.821,18.633,104.773,0.893,21.221,0.138,249,454,103.736,18.767,1.117,0.895,0.966
344,164.523,0.000,225.740,215.712,47.634,16.020,13.076,102.273,0.911,16.447,0.000,488,454,102.875,13.285,1.225,0.816,0.964
345,302.185,0.000,99.388,219.886,64.302,20.991,18.330,111.785,0.918,21.457,0.000,210,458,106.113,18.777,1.145,0.873,0.971
346,135.144,0.000,393.114,216.061,43.099,13.758,12.507,174.528,0.914,14.208,0.000,843,467,159.228,12.827,1.100,0.909,0.958
347,273.016,0.784,580.111,219.571,61.442,20.119,17.278,135.456,0.909,20.716,0.307,1247,467,144.904,17.492,1.164,0.859,0.969
348,334.502,2.400,524.341,222.276,67.430,21.128,20.158,155.375,0.924,21.778,0.941,1121,481,165.379,20.156,1.048,0.954,0.974
349,179.002,0.598,353.804,220.157,49.957,15.866,14.365,115.781,0.901,16.675,0.234,766,464,105.945,14.558,1.104,0.905,0.958
350,259.375,0.619,470.077,223.507,60.637,19.868,16.622,133.096,0.886,20.589,0.243,1020,466,110.854,16.844,1.195,0.837,0.962
351,234.613,0.228,504.903,223.032,56.907,18.687,15.986,109.112,0.910,19.327,0.089,1092,468,121.430,16.033,1.169,0.855,0.967
352,205.863,0.000,860.396,224.608,59.008,19.225,13.634,102.331,0.743,21.092,0.000,1869,473,124.380,16.491,1.410,0.709,0.804
353,291.482,0.000,206.362,227.861,65.375,22.896,16.209,104.063,0.857,23.223,0.000,443,472,104.859,16.846,1.413,0.708,0.965
354,318.553,0.336,382.054,227.008,68.077,23.002,17.633,142.705,0.864,23.466,0.132,819,474,128.660,18.200,1.305,0.767,0.958
355,249.512,1.501,597.474,227.128,62.044,22.155,14.339,60.693,0.815,22.202,0.589,1293,519,68.199,14.964,1.545,0.647,0.943
356,316.455,0.000,655.961,225.609,67.050,22.419,17.973,168.320,0.885,22.909,0.000,1406,488,168.465,18.324,1.247,0.802,0.964
357,171.028,0.000,429.536,225.311,48.393,15.496,14.053,97.682,0.918,16.351,0.000,935,474,101.310,14.201,1.103,0.907,0.961
358,151.512,0.000,724.418,223.832,46.070,16.056,12.015,145.605,0.897,16.267,0.000,1566,480,147.653,12.292,1.336,0.748,0.955
359,288.964,0.556,448.848,227.448,63.811,21.075,17.458,128.171,0.892,22.108,0.218,965,476,124.019,18.006,1.207,0.828,0.966
360,195.161,0.000,196.083,226.074,51.410,15.965,15.564,81.865,0.928,16.555,0.000,424,476,104.421,15.575,1.026,0.975,0.967
361,200.197,1.336,262.573,225.940,54.316,19.857,12.837,169.263,0.853,19.778,0.524,552,489,166.608,13.110,1.547,0.646,0.957
362,218.035,0.245,109.534,227.777,54.584,18.100,15.337,137.377,0.920,18.888,0.096,226,481,129.094,15.872,1.180,0.847,0.973
363,217.195,0.000,827.329,229.926,55.500,18.702,14.786,103.088,0.886,19.311,0.000,1800,481,112.306,15.117,1.265,0.791,0.968
364,359.054,0.000,766.144,234.019,73.575,26.892,17.000,105.946,0.834,27.248,0.000,1663,482,106.607,17.507,1.582,0.632,0.962
365,167.671,0.000,646.879,229.501,48.125,16.115,13.247,134.324,0.910,16.267,0.000,1404,485,122.347,13.281,1.216,0.822,0.961
366,258.326,0.000,139.010,231.179,58.962,18.873,17.428,120.344,0.934,19.489,0.000,293,486,119.578,17.492,1.083,0.923,0.973
367,278.891,1.727,603.458,233.201,64.681,22.195,15.999,65.588,0.838,22.221,0.677,1311,532,75.677,16.621,1.387,0.721,0.945
368,309.739,0.000,740.327,231.733,65.107,21.143,18.653,142.257,0.918,21.623,0.000,1602,487,126.384,19.111,1.133,0.882,0.972
